Position(bp)	Rate(cM/Mb)	Map(cM)
1390	1.2970674226986798	1.608363604146363e-4
1514	1.2974365789551399	2.8020052567850917e-4
1606	1.297510410206432	0.0033319450104840375
3958	1.2997991789964856	0.0038570638787986176
4362	1.3003898290068219	0.004564475945778329
4906	1.3023832727917073	0.005631127846194737
5725	1.3457222173001389	0.005732057012492247
5800	1.3781341366173474	0.00984027487374856
8781	2.1024925430436197	0.012201373999586543
9904	2.549983757124716	0.012364572960042525
9968	2.83039484953191	0.013649572221730012
10422	3.130740379787957	0.01598197380467204
11167	4.257700599509761	0.016245951241841645
11229	4.083680340214406	0.019435305587549096
12010	4.074451433802899	0.0287128315023183
14287	4.074746758808068	0.03142253809692566
14952	4.074968252561944	0.033480397064469446
15457	4.075115915064528	0.03356189938277074
15477	4.075337408818405	0.03371676220430584
15515	4.075337408818405	0.03520426035852456
15880	4.0757065650748645	0.03531430443578158
15907	4.076149552582616	0.03636187487079531
16164	4.076149552582616	0.0381472283748265
16602	4.0762972150852015	0.03828989877735448
16637	4.076444877587785	0.03886467750509436
16778	4.076740202592954	0.04097235218983492
17295	4.077330852603289	0.043333126753492227
17874	4.077478515105875	0.04412415758542276
18068	4.077404683854582	0.04447481438823426
18154	4.077404683854582	0.04585297717137711
18492	4.077404683854582	0.0472719140013585
18840	4.077404683854582	0.04926576489176339
19329	4.078512152623962	0.05163945896459053
19911	4.078290658870086	0.05201466170520658
20003	4.078290658870086	0.05213701042497268
20033	4.078290658870086	0.05253668290954195
20131	4.078364490121379	0.054180263799060865
20534	4.078290658870086	0.058005700437081004
21472	4.078142996367503	0.05820960758689938
21522	4.077847671362335	0.05990191437051475
21937	4.076666371341661	0.06689747386373704
23653	4.076149552582616	0.06717872818286524
23722	4.074525265054191	0.06759432975990078
23824	4.08707657777384	0.06762293929594519
23831	4.100513865508992	0.0676721454623313
23843	4.114615634505774	0.0685279855143085
24051	5.402970969551991	0.08137084750893359
26428	14.865184135140721	0.09443734436372228
27307	28.038894303180648	0.12592502266619415
28430	1.7046897610820706	0.12677566285697411
28929	1.7062402173592037	0.126813200141756
28951	1.711703729954815	0.12710418977584834
29121	1.7184223738223914	0.1277314139422935
29486	1.7238120551667107	0.12787966177903784
29572	1.7268391364696851	0.12794182798795076
29608	1.727429786480021	0.1282320361920794
29776	1.7282419302442338	0.12863298831989606
30008	1.72883258025457	0.12934526734296095
30420	1.745666105549157	0.1296909092318597
30618	41.08118484392073	0.12981415278639144
30621	79.98877764980361	0.1448520429845545
30809	78.96990638197337	0.14911641792918107
30863	28.54168512447949	0.15605204741442957
31106	2.9417323764803167	0.15735229312483387
31548	2.1287026372522964	0.15781635029975488
31766	2.109654174418948	0.15854629064410383
32112	2.1086943681521513	0.16199611463040076
33748	2.2209917013673546	0.16219156190012107
33836	2.3633383538584214	0.1646919738785033
34894	2.3781784353681226	0.16614028454564247
35503	58.94317946900564	0.21718507796580136
36369	2.234059832846047	0.21819934112991346
36823	2.232140220312454	0.2212015697262337
38168	2.1718939192581432	0.22183793464457632
38461	2.1685715129500016	0.2225058546705649
38769	2.167390212929329	0.22310188697912048
39044	2.1661350816573637	0.22361092872330995
39279	2.163329494108266	0.22374505515194468
39341	2.1609668940669207	0.22424856043826227
39574	2.1546912377070964	0.22478076917397594
39821	2.143911875018458	0.22486223782522663
39859	2.130326924780721	0.22674544682673278
40743	2.124125099672189	0.22708318271758066
40902	2.1214671746256752	0.22922374309677795
41911	2.1312128997962256	0.229652116889637
42112	2.1422875874900327	0.23102318094563062
42752	2.959378045539116	0.23383754946693833
43703	3.0718230412569025	0.23404028978766128
43769	3.191355837098727	0.23487961637281823
44032	3.268509494698916	0.23668710212338673
44585	3.3844245592274294	0.23672433079353822
44596	3.4728743982753025	0.2371619129677209
44722	3.6773869643542714	0.23750390995540585
44815	3.70005315850093	0.23830312143764204
45031	3.7320959215616787	0.2394936600366202
45350	3.804598210330468	0.24001488999143547
45487	3.818921473081126	0.24046170380378595
45604	3.8307344732878534	0.24154197092525312
45886	4.033475089335814	0.24180011333097062
45950	4.458226278018959	0.2434585735063937
46322	5.689362393313842	0.24551243333037998
46683	5.879256371636986	0.24793468695549442
47095	4.353828888692005	0.24801305587549088
47113	1.788562062549836	0.24897351370308016
47650	1.30356457281238	0.24898915647795392
47662	0.7820206136853607	0.2499893608428575
48941	0.7636366321136411	0.2505697246832639
49701	0.7583946132719058	0.2505917181270488
49730	0.7545553882047192	0.25066792822125744
49831	0.7520451256607897	0.25120714457635623
50548	0.7518974631582056	0.25156128828150376
51019	0.7519712944094976	0.2516928832580254
51194	0.7518974631582056	0.25171544018192016
51224	0.7518974631582056	0.25229816071586775
51999	0.7519712944094976	0.2523530546203596
52072	0.7519712944094976	0.2524132123239124
52152	0.7519712944094976	0.25245156285992726
52203	0.7519712944094976	0.2524711141135819
52229	0.7520451256607897	0.2524733702489589
52232	0.7520451256607897	0.25256211157378683
52350	0.7520451256607897	0.252630547680222
52441	0.7521927881633738	0.25263129987301014
52442	0.7526357756711259	0.25276451640530395
52619	0.7536694131892147	0.25279767785948426
52663	0.7569918194973568	0.25282720054044466
52702	0.7574348070051091	0.2528885527598121
52783	0.7577301320102773	0.25291507331443247
52818	0.7577301320102773	0.25295144436076894
52866	0.7583946132719058	0.2529977064321785
52927	0.7582469507693216	0.2530439594961754
52988	0.7582469507693216	0.25312054243820314
53089	0.7600927320516228	0.25332272710492887
53355	0.7708720947402615	0.25341985698886615
53481	2.8962523256844155	0.2535559808481733
53528	3.9809810696671684	0.2551364303328312
53925	2.1832639319571183	0.2551910119311301
53950	1.2221287026372523	0.255871737618499
54507	1.2216857151295	0.2559499255042673
54571	1.2212427276217477	0.25613677564159343
54724	1.220209090103659	0.2568347352411327
55296	1.220209090103659	0.25685913942293476
55316	1.220209090103659	0.2569408934319717
55383	1.2201352588523668	0.2573227957679925
55696	1.2154100587696761	0.25755372367915874
55886	1.2126783024718701	0.25863179469005626
56775	1.2056643335991257	0.2588620765777737
56966	1.1810785269188742	0.2589542007028734
57044	1.177534626856856	0.25935927261451214
57388	1.190455095832964	0.2593866530817163
57411	1.205885827353002	0.25941680022740016
57436	1.2511443843950265	0.2594293116712441
57446	1.3194382918401701	0.25960215808747517
57577	2.0733291987832607	0.2596622846342399
57606	2.9266708012167384	0.26080661291751567
57997	2.92489885118573	0.2611693003750627
