Position(bp)	Rate(cM/Mb)	Map(cM)
261	19.041818020731814	4.379618144768317e-4
284	18.89415551814772	0.0025163189214730806
394	18.857978205014614	0.004175821003514367
482	23.0737426537905	0.004498853400667435
496	96.24641918431234	0.005076331915773309
502	134.13661734739082	0.0052104685331207
503	142.67150999675144	0.0057811545731077055
507	141.5049762263371	0.006347174478013054
511	1.2553527657186734	0.006545520214996605
669	1.375919199078586	0.00655927940698739
679	0.9904462360828092	0.006560269853223473
680	0.5412052213460914	0.006565681905436934
690	0.34812173296713034	0.006772118093086442
1283	0.34823247984406835	0.006777689812763947
1299	0.34828416171997284	0.006791621179232746
1339	0.348291544845102	0.006804507966392015
1376	0.34954667611706686	0.00680870252650542
1388	0.35162133427837333	0.006811867118513925
1397	0.35619148873335105	0.006812223310002659
1398	0.3586869850270223	0.006812581996987686
1399	0.36416526387289216	0.00682824110333422
1442	4.347700894834765	0.007071712353444967
1498	18.203095006054163	0.007089915448451021
1499	31.929062933758598	0.04195645217211541
2591	0.2645669058799209	0.04205857499778506
2977	0.2645669058799209	0.04208767735743185
3087	0.2645669058799209	0.04211625058326688
3195	0.26455952275479167	0.04222948205900593
3623	0.2645226071291456	0.042272070198753724
3784	0.26453737337940403	0.042298259398718285
3883	0.2646481202563421	0.04256555400017719
4893	0.26751277280647356	0.04259658548182274
5009	0.2705915359853519	0.04267695116801039
5306	0.2707465816130652	0.043108521219101616
6900	0.2996441333687723	0.04311960805203626
6937	0.3290732701337822	0.0431492246463483
7027	0.35374767431558435	0.04332574473583178
7526	0.3848601636100529	0.04361977790082986
8290	0.39562476004843333	0.0437728846829686
8677	0.40016538200289425	0.04447077310918165
10421	0.6025442249195239	0.044528617354773925
10517	0.6321874723132808	0.04472775640855261
10832	0.6321136410619888	0.04481878077286554
10976	0.5963497829361213	0.044879012100942084
11077	0.49023212545406225	0.044908426028469325
11137	0.4178996485632438	0.04516209111514721
11744	0.41769292105962613	0.04556474709104869
12708	0.4176117066832049	0.045788169354124206
13243	0.41683647854463834	0.04619500175718377
14219	0.4165928354153747	0.0462037502067275
14240	0.4162901272850772	0.04648183201175393
