Position(bp)	Rate(cM/Mb)	Map(cM)
633	1.1672720829272614	6.38497829361212e-4
1180	1.2724816160184282	6.804897226898201e-4
1213	1.4174123623047161	9.030234635716606e-4
1370	1.4253123061929651	0.0014004574584330054
1719	18.744278078024866	0.005318011576740202
1928	9.278373349871533	0.005373681816839431
1934	1.3487492986031127	0.006424357520451255
2713	1.139954519949204	0.0073568403177697046
3531	1.135303151117805	0.007610012920468975
3754	1.132202238563539	0.00824517837630312
4315	1.1689702017069785	0.008454424042408669
4494	1.1310209385428664	0.008560740010631698
4588	1.0949174566610553	0.009467331664747052
5416	1.069076518708839	0.009622347759959833
5561	1.0461888308083045	0.009733243776025514
5667	1.0261067304568678	0.009897420852898613
5827	0.9929564986267387	0.010020547458728329
5951	0.9827677859484362	0.010025461297658071
5956	0.9750155045627711	0.010037161483712824
5968	0.9617997105814949	0.011110529960721772
7084	0.9617997105814949	0.011140345751749799
7115	0.9617997105814949	0.011232678523965622
7211	0.9618735418327871	0.011558753654646937
7550	0.9637193231150881	0.011704275272437316
7701	0.9658604294025576	0.012524290777000088
8550	1.1173621570538377	0.013529916718348542
9450	20.099081539233925	0.03393048448067097
10465	0.4362393313841883	0.034567393904491886
11925	0.43652727326422724	0.03476688686837364
12382	0.7405274504592303	0.03494979714863707
12629	2.997253477451936	0.034952794402114525
12630	4.873822391541892	0.03670249664067807
12989	5.25863087327604	0.03675508294941083
12999	5.531585009302737	0.036887840989634095
13023	5.862349015091107	0.03774960629485249
13170	6.0509878621422875	0.037810116173473914
13180	6.291456247600484	0.03792965384217832
13199	6.500251026254392	0.038202664385281006
13241	6.607749328135612	0.03825552637990609
13249	6.70646171111308	0.0386713270059951
13311	6.900490239508579	0.038678227496234605
13312	7.069563804967366	0.03946294907858598
13423	8.743096778004194	0.03981267294970615
13463	8.282389769941819	0.03982923772924603
13465	7.634151383597651	0.03983687188062963
13466	7.059670417294233	0.03994276693688904
13481	4.461401021824519	0.03999630374915094
13493	2.877942175363988	0.040085519956587226
13524	2.096881367945424	0.04010019812616284
13531	1.3683145801955052	0.04010977632822421
13538	0.9211925223708692	0.04044416921384484
13901	0.9257700599509759	0.0405959955036768
14065	1.064129824872272	0.04075242258793302
14212	6.833820619591861	0.04080025933227016
14219	15.335489205871058	0.04418940244676767
14440	15.86042940255751	0.04680637329818966
14605	1.1360414636307254	0.047066526793361096
14834	1.1353769823690973	0.04721980268598092
14969	1.1378872449130268	0.047393899434452616
15122	1.1733262455332094	0.047632084662295855
15325	3.1439561737692325	0.048685309980508545
15660	3.1900268745754707	0.04870764016863057
15667	3.2279761377395824	0.04959533360650896
15942	3.2350639378636186	0.049634154373763326
15954	3.240675112961814	0.0498739643321225
16028	3.249608694368152	0.0500981873320339
16097	3.276261776084581	0.050170265091107766
16119	3.31015032042763	0.0503059812542453
16160	3.5124479489678393	0.05034813062963291
16172	5.6802811494049195	0.050439015128023394
16188	43.49768169870943	0.051961433987478226
16223	11.401021824517882	0.05204124114024985
16230	1.4570597442485453	0.05286302283600603
16794	1.4752222320663892	0.0539266580653259
17515	2.4119931484598798	0.05417268136646881
17617	3.8776173178583027	0.055537602662354926
17969	3.7783881161217923	0.0558965495333865
18064	3.766944272171525	0.05602085869436816
18097	3.7227193526475886	0.05743921476772689
18478	3.7148194087593396	0.06214589095862497
19745	3.714893240010632	0.062205329250465145
19761	3.7148194087593396	0.06325662314314404
20044	3.7148194087593396	0.06590900420099821
20758	3.7287735152535366	0.06592391929505922
20762	3.7361566403827413	0.06663378905673195
20952	3.7409556717167245	0.06672731294852487
20977	3.7505537343846904	0.06677982070080625
20991	3.7576415345087266	0.06708794730663596
21073	3.7578630282626024	0.06791091930982547
21292	3.759634978293612	0.06838087368211217
21417	3.7595611470423203	0.06882826145861021
21536	3.759634978293612	0.0707757523773663
22054	3.7653199846431	0.07141209145477098
22223	3.7667966096689405	0.07144975942086768
22233	3.7678302471870295	0.07148366989309236
22242	3.767608753433153	0.0725687412140811
22530	3.781415197424766	0.07290528716665191
22619	142.7527243731727	0.1452809184238505
23126	10.757213313251231	0.1480347650320428
23382	10.808895189155665	0.1505208109255486
23612	5.576252916334426	0.15052638717846492
23613	0.6549274977112312	0.15169805247187032
25402	0.6549348808363604	0.15170787649508286
25417	0.6550382445881693	0.15186246552080565
25653	0.6560128171052243	0.15196677155872537
25812	0.6776306074835357	0.15197219260358524
25820	0.7178317238120553	0.15206120373733795
25944	2.0586367797761436	0.1520735555580166
25950	3.7059596586042938	0.15235520849207054
26026	5.691651162103895	0.15282192388736307
26108	5.69578571217625	0.15306684267298665
26151	5.69504739966333	0.1534939712279614
26226	5.695564218422374	0.15936609793715487
27257	5.822775464398569	0.15947090789551405
27275	6.005950798854139	0.16090633013644018
27514	6.331325123298189	0.16205863130888046
27696	19.179144148135023	0.16510811522843394
27855	15.382002894185048	0.16903052596645113
28110	7.190277900829861	0.17285575380969262
28642	7.192419007117333	0.17336641555919796
28713	6.967307521927881	0.17466233475827656
28899	6.965018753137828	0.1760135483963853
29093	6.96472342813266	0.17734381057115864
29284	6.964944921886537	0.17805423495319106
29386	6.9653879093942885	0.18237974084492492
30007	6.964575765630076	0.1827210050574408
30056	6.96110569681935	0.18273492726883445
30058	6.953131921679809	0.1827835991922862
30065	6.944567496529931	0.1838252843167657
30215	6.9274386462301765	0.18518998973007306
30412	6.910678952186881	0.18534893534597335
30435	6.908464014648121	0.1918428915197426
31375	6.908242520894244	0.20045056170077682
32621	6.912377070966599	0.2008514795708929
32679	6.913927527243731	0.20219969543870542
32874	6.915108827264403	0.20405294460441228
33142	6.929948908774105	0.2054181445394408
33339	7.000753078763179	0.20692330645137488
33554	8.743835090517114	0.20819990637459038
33700	15.01653820028942	0.2090558490520069
33757	17.167242550426746	0.20922752147751114
33767	18.079796816396446	0.2098964739597178
33804	17.9195830010927	0.21118668393579648
33876	17.878237500369153	0.21224149994831826
33935	17.782256873689494	0.21302391925076058
33979	17.521632556628568	0.2141978686320547
34046	17.33631611588553	0.2152727202312396
34108	17.072000236260003	0.21887491228109046
34319	16.678479666873393	0.22087632984111527
34439	14.38897256430702	0.22248789476831765
34551	13.201027731017987	0.22293672971117226
34585	11.844009332270163	0.2229604177298368
34587	10.29724461770178	0.22346498271610418
34636	7.774430761052537	0.22476331265319996
34803	6.297362747703848	0.2274585839092172
35231	6.281784353681227	0.22796740844186536
35312	6.277354478603702	0.22806784611352302
35328	6.280824547414429	0.228840387532855
35451	6.231283777797465	0.229270346113523
35520	6.193777502141106	0.2307320776040283
35756	6.166090782906588	0.2341912545332389
36317	6.1653524703936675	0.23732941894066928
36826	6.164909482885917	0.23928369524674412
37143	6.16579545790142	0.24024555933817673
37299	6.167124420424677	0.24120146362334255
37454	6.176870145595227	0.24258508253595587
37678	12.974365789551399	0.2450891351333393
37871	64.09733912170344	0.2733560616860105
38312	64.0744514338029	0.30923775448894014
38872	64.66067156906175	0.3240450482782553
39101	6.887865095537638	0.3242654599613125
39133	4.1688077729541355	0.3260288656492721
39556	4.227208292726146	0.326045774482443
39560	4.267741649685479	0.3264981550973097
39666	4.2895218688166326	0.32669976262514405
39713	4.315879625527893	0.3274550415596114
39888	4.318094563066655	0.3274593596541745
39889	4.325108531939399	0.32754586182481327
39909	4.329316913263046	0.3281303196081038
40044	4.332786982073772	0.3285072720755442
40131	4.343197188505951	0.3285767632305603
40147	4.351687782404535	0.3285985216694723
40152	4.357446620005315	0.32865952592215236
40166	4.358554088774697	0.3286943943548626
40174	4.359661557544077	0.32917831678775
40285	4.442500221493754	0.3292582817917369
