Position(bp)	Rate(cM/Mb)	Map(cM)
2772	1.8035498065621214	7.57490918756091e-5
2814	0.962021204335371	1.6329302147012785e-4
2905	0.36326452260712916	2.6064791352883843e-4
3173	0.3572546587519565	4.932206963763621e-4
3824	0.357306340627861	0.002326559530137917
8955	0.35721774312631055	0.002405147433625705
9175	0.3571808275006645	0.0025262317341484303
9514	0.3571808275006645	0.0027641141652638727
10180	0.3594179144148135	0.0029276493163226127
10635	0.3595655769173976	0.0031171403753580814
11162	0.571239774371696	0.00324452684504297
11385	2.076651605091403	0.004062727577448982
11779	2.095035586663123	0.004127673680635539
11810	2.106627093115974	0.004890272688343522
12172	2.105002805587549	0.005841733956469094
12624	1.0018900800330763	0.005847745296949292
12630	0.18183898880718233	0.005979033046868078
13352	0.1816765600543398	0.006025723922802043
13609	0.17971264876997137	0.006134629787956646
14215	0.17971264876997137	0.006198248065621216
14569	0.17925489501196068	0.0062534585732848995
14877	0.1788414400047252	0.006397068249608694
15680	0.17884882312985442	0.006525660553439059
16399	0.17884882312985442	0.006550520539854109
16538	0.17884882312985442	0.0066229543132217
16943	0.17884882312985442	0.00668394176190898
17284	0.17884882312985442	0.006748327338235728
17644	0.17884882312985442	0.0067613833023242075
17717	0.17884882312985442	0.006769968045834441
17765	0.17884882312985442	0.006802876229290334
17949	0.17884882312985442	0.00691859141785535
18596	0.17883405687959597	0.007013552302058416
19127	0.17883405687959597	0.007090450946516642
19557	0.19544608842030656	0.00713403542423437
19780	0.2820870618115236	0.007137138381914297
19791	9.84244410974277	0.0072847750435604385
19806	0.4861566403827412	0.007415065023183013
20074	1.4126871622220254	0.007653809153598535
20243	1.5561412834824726	0.007711386381087386
20280	1.5844186527273263	0.007714555218392841
20282	1.6693984229644723	0.007794686342695136
20330	1.5769616963468298	0.007808878997962257
20339	1.3102832166799563	0.007886185707746374
20398	1.075278343817371	0.007894787934496912
20406	0.8370987271492275	0.00790901861285845
20423	0.5815466170520658	0.00791774181211423
20438	0.3294276601399841	0.00795167286110865
20541	0.3044431647027554	0.007956848394908596
20558	0.28507722748885145	0.007979939650335194
20639	0.20958477304273357	0.008057276431587962
21008	0.2070006792475119	0.00808977553822982
21165	0.2060334898555861	0.008168892398334366
21549	0.2059005936032604	0.00818618804819704
21633	0.2049998523374974	0.008191313044505478
21658	0.20335341543368476	0.008516271802368506
23256	0.20335341543368476	0.0085266428265556235
23307	0.20335341543368476	0.0085319300153569
23333	0.20334603230855555	0.008598220821889489
23659	0.20335341543368476	0.008746668815156079
24389	0.20528779421753643	0.008770276911491095
24504	0.20896459053188038	0.008891685338590118
25085	0.22890641150586222	0.008920756452851362
25212	0.2563125719854701	0.009190653591152063
26265	0.25827648326983843	0.009190911867635333
26266	0.25974572517055017	0.009523905887303978
27548	0.2631419627299843	0.009723104353090576
28305	0.30129057027258505	0.009799029576799267
28557	0.3022577596645108	0.009949856198871858
29056	9.468857978205014	0.010574800825433389
29122	15.096275951684827	0.011933465661085024
29212	1.7246241989309232	0.012290462870263726
29419	0.6424573993680044	0.012561579892797024
29841	0.6244425740527451	0.012715192766013999
30087	0.6243982753019699	0.012885653495171437
30360	0.624730515932784	0.013131797318448954
30754	0.6256903221995805	0.013520351008534893
31375	0.626495082838664	0.013536639880688699
31401	0.627070966598742	0.013748589867399073
31739	0.6311538347951922	0.014254775242904817
32541	0.8076400578837009	0.01434280800921414
32650	1.0210123741177164	0.014505148976698858
32809	1.2213903901243317	0.014560111544254453
32854	1.4346888751070552	0.014729404831517086
32972	1.60619887185848	0.01473582962700452
32976	1.7345175866040574	0.01491968849118455
33082	1.9158471397773251	0.014929267726883437
33087	2.0181772540681018	0.01620071939694634
33717	2.5066448126162846	0.016674475266530816
33906	2.6125188269690796	0.01807739787661321
34443	2.6373999586544996	0.0181301458757863
