Position(bp)	Rate(cM/Mb)	Map(cM)
756	0.5686261480759576	3.070581199610171e-4
1296	0.568567083074924	0.001361750059065001
3151	0.5698148312217596	0.0014871093219337881
3371	0.5717492100056112	0.002487098690233602
5120	0.597819024836833	0.002781823469478161
5613	1.8846903517320808	0.0030513341897758484
5756	9.900770798263489	0.003100838043767166
5761	14.114320309500606	0.0031996382859336703
5768	15.865597590147956	0.0034376222497858894
5783	7.987803077286552	0.003445610052863176
5784	1.035778624376126	0.007149554413632202
9360	0.3086810785269189	0.009284392752724373
16276	0.3015415965269779	0.009365205900593603
16544	0.2841617199728301	0.009478870588582735
16944	0.24856029059980508	0.009675730338737781
17736	0.24203360798558812	0.009740111278461947
18002	0.2219884232597974	0.009787616801039544
18216	0.19844363722276365	0.00981817712117185
18370	0.18154366380201414	0.01017963055580166
20361	0.18155104692714333	0.010239905503381472
20693	0.18155104692714333	0.010544003506984437
22368	0.18155104692714333	0.010794725502790821
23749	0.18155104692714333	0.010925805358672219
24471	0.18155104692714333	0.011399653591152062
27081	0.14194058060896017	0.011440816359528662
27371	0.09829892797023124	0.01171221969965447
30132	0.0968149198192611	0.01195057803224949
32594	0.08317090458049083	0.011981517608753432
32966	0.0691998168984968	0.01206538778683441
34178	0.06371636986503648	0.012069019619916717
34235	0.059785594046247906	0.01206913919110481
34237	0.05363397418859455	0.012107862920468976
34959	0.05335415374619769	0.012228229891320398
37215	0.05335415374619769	0.012298337249342902
38529	0.05335415374619769	0.012337712614807596
39267	0.05335415374619769	0.012360068005227253
39686	0.05335415374619769	0.012426280510026285
40927	0.05335415374619769	0.01242633386418003
40928	0.05335341543368476	0.01281293271241251
48174	0.02693954697144207	0.012851159929564987
49593	0.022809426774164965	0.012859143228935945
49943	0.017780780248663655	0.012859303255958182
49952	0.014077404683854584	0.012887218749446266
51935	0.01350373586131538	0.012893795068810728
52422	0.013138271167419746	0.012911925883021766
53802	0.013062963291101858	0.012940403142996368
55982	0.013062963291101858	0.012943015735654588
56182	0.013053365228433892	0.012978703636189127
58916	0.013051150290895128	0.012993242617613183
60030	0.013051150290895128	0.013018496593426064
61965	0.013051150290895128	0.013018522695726646
61967	0.013051150290895128	0.013020101884911844
62088	0.013051150290895128	0.013107936126369568
68818	0.013051150290895128	0.01311425288311036
69302	0.013051150290895128	0.013124719905643659
70104	0.013051150290895128	0.013138384459998226
71151	0.013051150290895128	0.01315884866365435
72719	0.013051150290895128	0.013190275833554825
75127	0.013051150290895128	0.013195509344821475
75528	0.013051150290895128	0.013211549208528985
76757	0.013051150290895128	0.013229886074687693
78162	0.013051150290895128	0.013254082907327012
80016	0.013051150290895128	0.013287324187117923
82563	0.013051150290895128	0.01329105681610112
82849	0.013051150290895128	0.013297634595847731
83353	0.013051150290895128	0.013304107966392016
83849	0.013051150290895128	0.013304656114704234
83891	0.013051150290895128	0.013310163700126991
84313	0.013051150290895128	0.013319586630637018
85035	0.013051150290895128	0.013329283635303153
85778	0.013051150290895128	0.01332980568131479
85818	0.013051150290895128	0.013354628969168073
87720	0.013051150290895128	0.013356077646850362
87831	0.013051150290895128	0.013359066360266977
