Position(bp)	Rate(cM/Mb)	Map(cM)
274	0.14112843684474763	1.4112843684474764e-7
275	0.14112843684474763	1.7217669295059212e-5
396	0.1411801187206521	1.778238976994182e-5
400	0.14118750184578127	1.8205952275479164e-5
403	0.14118750184578127	2.0606139806857445e-5
420	0.14120965122116888	2.0747349458078614e-5
421	0.14120965122116888	2.1453397714184458e-5
426	0.14120965122116888	2.1877026667847964e-5
429	0.14120965122116888	2.244186527273264e-5
433	0.14120965122116888	6.508717994152565e-5
735	0.6908980833407165	8.3741428191725e-5
762	0.8996337969935914	1.0083447033460323e-4
781	29.319128200584743	1.594727267357727e-4
783	11.31833082307079	2.2738271167419745e-4
789	1.9639851156197394	2.843382800271699e-4
818	1.8441569947727472	2.8802659401671536e-4
820	1.7815480936770915	2.933712382977466e-4
823	1.7502436431292636	4.543936534656389e-4
915	1.7496529931189275	4.5964261244499567e-4
918	1.7500959806266796	4.63142804406249e-4
920	1.749800655621511	4.7189180768435657e-4
925	1.749800655621511	5.278854286642449e-4
957	1.7495053306163433	5.401319659785593e-4
964	1.7480287055905026	6.799742624257995e-4
1044	1.7472903930775818	6.90458004784265e-4
1050	1.7477333805853341	7.341513392988984e-4
1075	1.8197926818463719	7.523492661173621e-4
1085	2.5974572517055017	7.861162103895336e-4
1098	8.86196509258439	0.0016102789639998818
1191	6.538938601931425	0.0016364347184076075
1195	4.707628244883494	0.001744710168039928
1218	3.9408907002155873	0.0018984049053483358
1257	0.48747083665573965	0.002106554952600337
1684	0.48750036915625644	0.0021270299681048995
1726	0.48750036915625644	0.002129954970319837
1732	0.48749298603112723	0.0024434129603378516
2375	16.215557721272262	0.0052162733306754085
2546	6.355024954962936	0.0052289833805853345
2548	0.1054900918460766	0.005257043745016391
2814	0.1054900918460766	0.0052606304081391575
2848	0.1054900918460766	0.005268225694752075
2920	0.10553439059685184	0.005269386573048641
2931	0.10553439059685184	0.0052719193984229655
2955	0.10554177372198105	0.005272341565517854
2959	0.10554177372198105	0.005274135775671127
2976	0.10554915684711023	0.005282790806532591
3058	0.10555653997223946	0.005284057485012258
3070	0.10555653997223946	0.005285007493872008
3079	0.10557130622249786	0.0053565848394908615
3757	0.10650157998877767	0.0053711755559493245
3894	0.10786745813768052	0.0054035357933906285
4194	0.10788960751306813	0.005409146052981308
4246	0.10788960751306813	0.00542327959156552
4377	0.10788960751306813	0.0054244663772481634
4388	0.10927763503735863	0.005430148814270106
4440	69.06027583355483	0.007847258468444526
4475	14.72195150763415	0.008097531644074306
4492	4.764921295886122	0.008507314875520512
4578	4.770089483476566	0.008836451049880395
4647	296.01163580520364	0.17075481583532678
5194	298.18965771831904	0.4030445591978973
5973	2.882372050441511	0.40414850769321636
6356	2.1762499630843744	0.40451411768701456
6524	1.7077168423850448	0.40535431437346803
7016	1.7078645048876289	0.40547557275331503
7087	1.7077906736363366	0.40565147519269956
7190	1.706978529872124	0.4057675497327309
7258	1.7069046986208323	0.40585460187236055
7309	1.7069046986208323	0.40613965495703025
7476	1.7070523611234163	0.4062932896695314
7566	1.70683086736954	0.4062967033312661
7568	1.7067570361182482	0.4063342519860607
7590	1.70683086736954	0.406363268110806
7607	1.7069046986208323	0.406759270000886
7839	1.269011547207702	0.4070574877144798
8074	0.5364209562623669	0.40728332093706626
8495	0.28146687930067044	0.4074704964118012
9160	0.2813118336729571	0.40749497054133077
9247	0.2783733498715336	0.40755565593160276
9465	0.2783438173710168	0.4078877201057264
10658	0.2783438173710168	0.40801854169989077
11128	0.28975812882076724	0.4080932992971265
11386	6.377321992853134	0.41216840805055965
12025	6.777192049850861	0.41239883258025456
12059	7.03109772304421	0.4124550813620389
12067	7.1967012196922715	0.41249106486813736
12072	7.321476034375831	0.4126667802929624
12096	8.165736392900385	0.4127239404477127
12103	7.914710138507427	0.4127318551578512
12104	7.274888514810549	0.4132119977998287
12170	4.046247895809338	0.41332124649301555
12197	0.9560408729807152	0.41437575957591327
13300	0.9559670417294233	0.41463865051238885
13575	0.9560408729807152	0.41561190012108323
14593	0.9560408729807152	0.4156807350639378
14665	0.9559670417294233	0.41568169103097957
14666	0.95589321047813125	0.41569220585629485
14677	0.9558193792268389	0.41576389230973687
14752	0.9557455479755469	0.41576484805528485
14753	0.955671716724255	0.41577727178760227
14766	0.955597885472963	0.4173712090605712
16434	0.955376391719087	0.4173979595995393
16462	0.955376391719087	0.4184421859956883
17555	0.955376391719087	0.4193880086234902
18545	1.0309057617908508	0.41939110134077556
18548	1.0989781754821182	0.4194009921443549
18557	1.18417943947314	0.41943296498922067
18584	1.3640323676205663	0.4194438772481616
18592	1.5720150025102626	0.41949418172824193
18624	1.9261835149582116	0.4195095911963616
18632	2.396193260683382	0.4236741750834293
20370	1.163432857860075	0.4237207123977437
20410	0.32050884498390486	0.42443160101591804
22628	0.3205014618587756	0.4244678176811081
22741	0.3205236112341632	0.4246242332033904
23229	0.3205236112341632	0.42469923572841917
23463	0.3205383774844216	0.42473673871858486
23580	0.32056052685980924	0.42482713678715933
23862	0.32056052685980924	0.4248409208898143
