Position(bp)	Rate(cM/Mb)	Map(cM)
403	0.49620507368358885	1.6374767431558432e-5
436	0.49628628806001	3.5729932665898827e-5
475	0.49633796993591445	2.02995828534302e-4
812	0.49629367118513923	9.350289935323823e-4
2287	0.5020451256607897	0.001160447254954077
2736	4.755249401966864	0.001265062741797348
2758	9.358849413779865	0.03449833701012965
6309	10.174684740556984	0.034528861064351324
6312	10.820708189362392	0.03495086868373646
6351	11.931868521307697	0.03742076546764715
6558	15.015799887776497	0.037676034065739356
6575	15.520805646614098	0.0383899911254836
6621	14.335075750863824	0.0392214255190337
6679	14.284132187472311	0.08423072604175896
9830	15.85378458994123	0.08456365551814773
9851	16.383892974218124	0.0846291910900446
9855	16.668881604205428	0.08499590648533713
9877	17.688491184548596	0.08515510290599806
9886	18.70736245237884	0.22327155989191105
17269	0.08122914267151	0.22333906130947107
18100	0.06069371843714008	0.2233888301585895
18920	0.06064203656123563	0.22354110231239477
21431	0.06064203656123563	0.2236865219160686
23829	0.06064203656123563	0.22427311233572544
33502	0.06064277487374856	0.22430870964457633
34089	0.06064277487374856	0.2245150770074717
37492	0.06376731342842798	0.22453758686911193
37845	0.0667759369185789	0.22453952337128258
37874	0.07062180679838162	0.22453980585850977
37878	0.07335725465875195	0.22461903169354122
38958	0.07517498006556214	0.22463835166341808
39215	0.07535955819379227	0.22490211011709635
42715	0.5725982693954698	0.22534644637414725
43491	0.7199137650984909	0.2256048954158176
43850	0.7230737426537905	0.22567647971634033
43949	0.7351230028646527	0.2281479632519713
47311	0.24393845426892297	0.22826700521765453
47799	0.15533356959333744	0.22831593529207642
48114	0.08051297953397714	0.22851971364327692
50645	0.08051297953397714	0.2286165707576563
51848	0.08052774578423555	0.2293541243812941
61007	0.08658190839018341	0.23008816580062608
69485	0.09725052420188417	0.23027265004503705
71382	0.09947284486577479	0.23039161956749651
72578	0.10066891113670594	0.23047920152018544
73448	0.10117834677062108	0.23092752277472606
77879	0.10142198989988482	0.23101180444833286
78710	0.10152535365169368	0.23181131660833995
86585	0.1015401199019521	0.23203176020864708
88756	0.10157703552759811	0.2320561386971737
88996	0.10159180177785652	0.2321048011702253
89475	0.10164348365376098	0.2321155753794926
89581	0.10166563302914859	0.23287369600499094
97038	0.10244824429284428	0.23321720496810486
100391	0.10297982930214702	0.23341224876480313
102285	0.10444168807772954	0.23428120360960983
110605	0.10526121496707126	0.23447719999187852
112467	0.10540149434452614	0.2346710333399781
114306	0.10553439059685184	0.23549346284589937
122099	0.10556392309736864	0.2357930532596497
124937	0.10560822184814389	0.2364123398725672
130801	0.10560822184814389	0.23675091983181237
134007	0.10560822184814389	0.23702613485794863
136613	0.10560822184814389	0.23711875326850945
137490	0.10561560497327309	0.23727791598520417
138997	0.10561560497327309	0.23755177724889986
141590	0.10561560497327309	0.23798881462227928
145728	0.1056229880984023	0.23855009518103418
151042	0.10563775434866071	0.23856910997681693
151222	0.10563775434866071	0.23885929688801272
153969	0.10563775434866071	0.23999722677785648
164741	0.10565252059891911	0.24085882308334067
172896	0.10571158559995274	0.24135714749785883
177610	0.10578541685124479	0.2420044484635716
183729	0.10596999497947492	0.2420081574133959
183764	0.10605859248102535	0.24237671102226746
187239	0.1061398068574466	0.24264832278801565
189798	0.10650896311390685	0.242707541771507
190354	0.10694456749652993	0.2440079877122648
202514	0.10718082750066449	0.2443274937590443
205495	0.10725465875195653	0.24456066538717106
207669	0.10733587312837778	0.24462259818596613
208246	0.10738755500428221	0.24471054859351463
209065	0.10750568500634951	0.24485449870573814
210404	0.10756475000738311	0.2450096070752488
211846	0.10762381500841676	0.2471926485388795
232130	0.10820708189362394	0.24733959375609105
233488	0.10865745252650542	0.24746063815820557
234602	0.10914473878503293	0.24760285375284247
235905	0.10960987566817282	0.24760493634048017
235924	0.10932193378813383	0.24766976424721654
236517	0.10938838191429669	0.2477696358399043
237430	0.1095729600425268	0.24800861446575706
239611	0.1095729600425268	0.24805003304465315
239989	0.10959510941791442	0.24834593984008152
242689	0.10959510941791442	0.24916943749224774
250203	0.10959510941791442	0.24948824966554445
253112	0.10969847316972328	0.24953542000900744
253542	0.10969847316972328	0.24968713299740117
254925	0.10983875254717816	0.25002192151516495
257973	0.11045893505803135	0.25014276359011844
259067	0.11068042881190751	0.25037231479947436
261141	0.1185286908242521	0.2507747197048227
264536	0.13296270045184727	0.25100354851230033
266257	0.16563302914857803	0.2510073580719708
266280	0.19702607719795637	0.2513521537070672
268030	0.21200643808511271	0.2518147517549689
270212	0.2163920144118603	0.2522088016132129
272033	0.221973657009539	0.2525417620987272
273533	0.23225835031452116	0.2532364468245179
276524	0.23640028351200496	0.2544179754415109
281522	0.23670299164230235	0.25697034380038986
292305	0.23803195416555925	0.2573016842805883
293697	0.2380688697912052	0.2587339066012522
299713	0.23856353917486192	0.2589650746707126
300682	0.23877026667847967	0.25907705792578484
301151	0.23904344230826027	0.25925944807226603
301914	0.239213254186232	0.25942928948273825
302624	0.2391984879359735	0.2599203639784708
304677	0.23981128732169754	0.2602098162022681
305884	0.2416496854788695	0.2610200675976787
309237	0.8458108148016891	0.2640793653148164
312854	0.8714302590000295	0.2666718703353415
315829	0.8837600779658014	0.26772354482812083
317019	0.8844245592274298	0.2678960076171702
317214	0.8891497593101207	0.2758663460596261
326178	0.8907002155872539	0.2760961467152476
326436	0.8935058031363516	0.2779510647625587
328512	0.8935796343876435	0.2787972846763238
329459	0.8939487906441038	0.2809677923400077
331887	0.8938749593928117	0.28097226171480466
331892	0.8938749593928117	0.2893961393321225
341316	0.8939487906441038	0.2895588380120197
341498	0.8940226218953959	0.2905029259007412
342554	0.894244115649272	0.2925274945785712
344818	0.8944656094031481	0.2964792436409143
349236	0.9142523847494167	0.2968412875852751
349632	0.9450400165382002	0.297060536869112
349864	0.9772304421015326	0.3013281022097694
354231	1.0209385428664244	0.30478704199300083
357619	1.089527775316736	0.30540044613050416
358182	1.1071734443755352	0.3091183345567172
361540	1.117731313310298	0.31362726267461094
365574	1.8039927940698737	0.3146429106176723
366137	2.8841440004725203	0.3249739144273649
369719	9.88600454800508	0.3325663659202328
370487	11.226780071468651	0.3403689780699035
371182	3.5036620300640853	0.3404215330003545
371197	0.08505360148843802	0.340748819258882
375045	0.08505360148843802	0.34083914618366273
376107	0.08505360148843802	0.34099258288074785
377911	0.08505360148843802	0.34106394285239666
378750	0.08504621836330882	0.3415979480574999
385029	1.6287912347538462	0.3502826629212074
390361	1.6907356545878738	0.35065631550087134
390582	1.6928029296240512	0.3547545913934912
393003	1.638020141165352	0.35989469859646805
396141	1.6772245356014293	0.3618000256689113
397277	1.4869614010218242	0.3627011242779305
397883	0.7091639349103689	0.3636265832129885
399188	0.3651472195150764	0.36373393649552593
399482	0.2794512861403975	0.3641528339734504
400981	0.2794512861403975	0.3645457424817638
402387	0.2794512861403975	0.3645507726049143
402405	0.2794512861403975	0.3646326518317534
402698	0.2794512861403975	0.36485285944523205
403486	0.2794512861403975	0.36492244281548103
403735	0.2794512861403975	0.3649470345286614
403823	0.2794512861403975	0.3651049245053307
404388	0.2794512861403975	0.3651127491413427
404416	0.2794512861403975	0.36513063402365564
404480	0.2794512861403975	0.36520273245547985
404738	0.2794512861403975	0.36555120820929693
405985	0.2794512861403975	0.36558921358421204
406121	0.2794512861403975	0.36562274773854886
406241	0.2794512861403975	0.3656551640877411
406357	0.2794512861403975	0.3656571202467441
406364	0.2794439030152683	0.3672234033231447
411969	0.27931838988807184	0.3673328961319808
412361	0.27859484362540976	0.3673746853585246
412511	0.277738401110422	0.36813402214716046
415245	0.27764980360887154	0.37014337377587786
422482	0.27764980360887154	0.3703738231128732
423312	0.2777310179852928	0.37037798907814296
423327	0.2783216679956292	0.37060008976920344
424125	5.931085910044003	0.37113388750110743
424215	11.4268627624701	0.37984115692610965
424977	1.0730634062786095	0.3799141252377366
425045	0.5311272555447271	0.3801642861750982
425516	0.5311863205457606	0.3805292111773131
426203	0.5318655680576474	0.3806621775693275
426453	0.5318877174330351	0.38071270690248366
426548	0.5319615486843271	0.38088612636735475
426874	0.5319615486843271	0.38090314913691264
426906	0.5319615486843271	0.38150745745621806
428042	0.5319615486843271	0.38217560116136556
429298	0.5319615486843271	0.38245168920513273
429817	0.5319615486843271	0.3829958858694368
430840	0.5320722955612651	0.3832789483306754
431372	0.5471191045745843	0.3836017486023744
431962	9.158028410265496	0.3864132633243259
432269	9.12997253477452	0.3865593428848823
432285	8.906263843359616	0.38703137486858036
432338	1.026328224210744	0.3872191929336109
432521	1.023448805410354	0.38726422468104893
432565	0.9598062667966096	0.3874782614785446
432788	0.9597324355453174	0.3878410403391807
433166	0.9596586042940255	0.38796291698192603
433293	0.9596586042940255	0.38796387664053034
433294	0.9595847730427335	0.38796483622530337
433295	0.9594371105401494	0.3884157716672572
433765	0.9593632792888575	0.3904918338036383
435929	0.9595109417914414	0.3907374686047369
436185	0.9595847730427335	0.3911529688114644
436618	0.9596586042940255	0.39163567708942426
437121	0.9599539292991937	0.3920321380622248
437534	0.9603230855556539	0.3928570555927171
438393	0.9628333480995835	0.3933519519336403
438907	0.9722837482649656	0.39371947519048445
439285	1.0079442426390242	0.393966421529931
439530	1.1051800005906502	0.39457427053025584
440080	1.5882578777945127	0.3964468265681756
441259	1.7483240305956704	0.3974486162377069
441832	2.5084167626472933	0.39796535009081224
442038	9.891172735595523	0.39797524126354783
442039	17.57109949499424	0.40155974556052665
442243	3.6875756770325743	0.4021718831229141
442409	1.9433861965092585	0.40449617301393914
443605	1.9611056968193499	0.4047020891121052
443710	3.1303712235314958	0.4047584357941288
443728	1.5893653465638935	0.4068389150327809
