Position(bp)	Rate(cM/Mb)	Map(cM)
1035	2.3641504976226337	5.6739611942943204e-5
1059	2.3604589350580314	3.211110126694427e-4
1171	2.359942116298987	3.588700865302265e-4
1187	2.359868285047695	3.848286376657512e-4
1198	2.35898231003219	4.886238593071675e-4
1242	2.3575056850063496	5.027688934172056e-4
1248	2.357136528749889	5.899829449809514e-4
1285	2.3559552287292163	6.347460943268065e-4
1304	2.355069253713712	8.467023271610406e-4
1394	2.353814122441747	8.749480966303416e-4
1406	2.3515253536516934	9.219786037033754e-4
1426	2.351156197395233	9.525436342695135e-4
1439	2.3586869850270227	0.001002076060955081
1460	233.62422846342403	0.02810248656271227
1576	2.7510262543929596	0.02868020207613479
1786	2.750583266885207	0.028894747570951836
1864	2.751173916895543	0.029557780484923663
2105	2.751173916895543	0.029975958920291784
2257	2.750952423141667	0.0301025027317563
2303	2.7506570981364993	0.03011900667434512
2309	2.750730929387791	0.030253792489885124
2358	2.750730929387791	0.03517485012255988
4147	0.13365671421399247	0.03520478922654381
4371	0.1336419479637341	0.035333085496589
5331	0.13364933108886332	0.035418487419154786
5970	0.13364933108886332	0.035439604013466824
6128	0.13370839608989693	0.035583340539263465
7203	0.13370839608989693	0.035584009081243914
7208	0.13370839608989693	0.03561369234517587
7430	0.13370839608989693	0.035655008239567645
7739	0.13370839608989693	0.035744459156551785
8408	0.13370839608989693	0.03574579624051268
8418	0.13370839608989693	0.03578898405244972
8741	0.13370839608989693	0.03579125709518325
8758	0.13370839608989693	0.035797942514987746
8808	0.13370839608989693	0.035882045096128294
9437	0.13370839608989693	0.035896218186113826
9543	0.13371577921502614	0.03589822392280205
9558	0.13370839608989693	0.03597684445970291
10146	0.13371577921502614	0.03599396007944243
10274	0.13371577921502614	0.0360114768465196
10405	0.13371577921502614	0.03603661541301202
10593	0.13371577921502614	0.036036749128791234
10594	0.13373054546528457	0.03610669020406958
11117	0.133819142966835	0.03616904992469212
11583	0.13157467292755679	0.03621089067068309
11901	0.11722926080151205	0.036217103821505565
11954	0.10064676176131833	0.03628151774903281
12594	0.0864194796373409	0.03629741893328608
12778	0.0416098166031718	0.03637934866217772
14747	0.03303800832816515	0.03639362108177549
15179	0.030086973214022036	0.03644356545731077
16839	0.028913056318478486	0.036455419810401346
17249	0.028833318567083075	0.036477563799060864
18017	0.028787543191282006	0.03648775458935058
18371	0.028787543191282006	0.036515448205900594
19333	0.028787543191282006	0.036530820753964736
19867	0.028787543191282006	0.036540953969168066
20219	0.028787543191282006	0.03660889257109949
22579	0.028787543191282006	0.03663025292814742
23321	0.028787543191282006	0.03663603922432887
23522	0.028787543191282006	0.0366392346416231
23633	0.028787543191282006	0.03664476184991583
23825	0.028787543191282006	0.036655182940551076
24187	0.028787543191282006	0.03665722685611766
24258	0.028787543191282006	0.03665757230663595
24270	0.028787543191282006	0.036708756558430054
26048	0.028787543191282006	0.03671696100823957
26333	0.02878311331620448	0.03672902113271906
26752	0.02878311331620448	0.03673227362452379
26865	0.02878311331620448	0.0367418871843714
27199	0.028777206816101124	0.036742664168955434
27226	0.028777206816101124	0.036743095827057676
27241	0.028777206816101124	0.036745369226396145
27320	0.028777206816101124	0.036762405332831274
27912	0.028777206816101124	0.036818146782434065
29849	0.028748412628097225	0.036834044654617405
30402	0.028556451374737904	0.03685103574318537
30997	0.02853873187442781	0.03686741697528129
31571	0.028396237559434157	0.03687548150674817
31855	0.028374088184046548	0.03690731723369067
32977	0.028373349871533626	0.036940655919789726
34152	0.028371873246507782	0.037011245140427036
36640	0.028371873246507782	0.037013628377779745
36724	0.028371134933994863	0.03701913237795694
36918	0.028371134933994863	0.03702239505847435
37033	0.028369658308969023	0.0370225652764242
37039	0.0283364342458876	0.03704781303933729
37930	0.028312808245474146	0.03706573504695668
38563	0.028312808245474146	0.03710050317548212
39791	0.028309116682909544	0.03712725529074747
40736	0.028306901745370785	0.03716337489737456
42012	0.028306901745370785	0.03716538468739848
42083	0.028306901745370785	0.037175943161749506
42456	0.028306901745370785	0.03719824900032486
43244	0.028306901745370785	0.037204844508431534
43477	0.028306901745370785	0.03721523314137209
43844	0.028306901745370785	0.03722191357018399
44080	0.028306901745370785	0.03722955643365524
44350	0.028306901745370785	0.03726723291987833
45681	0.028625852750952422	0.03728858780603054
46427	0.033455893210478135	0.037308059135879035
47009	0.04805159327840289	0.037323723955287796
47335	0.06633221109831369	0.037403256276394674
48534	0.0750716163137533	0.03747329809441541
49467	0.08732022090310387	0.037485610245562746
49608	0.10328992055757362	0.03749645568722129
49713	0.13798322553970643	0.03755054511163285
50105	0.2321771359380999	0.0376013919044033
50324	0.27718466672573167	0.03771254295576032
50725	0.062262632527096066	0.03775450797008358
51399	0.04955184430465728	0.03775827391025074
51475	0.04046247895809338	0.037799464713830076
52493	0.038842621304745875	0.03780544647751101
52647	0.03771152653495171	0.03781619426257347
52932	0.03638847051179823	0.037825218603260394
53180	0.03584581081480169	0.03783923431528898
53571	0.03246064794306134	0.03784556414163788
53766	0.029485248515991852	0.03785930426744633
54232	0.02821978086884616	0.03786122321254541
54300	0.026234458521603027	0.037871402182451795
54688	0.025736835887894625	0.037879637969935924
55008	0.025593603260388058	0.03788288835754999
55135	0.025593603260388058	0.03788616433876732
55263	0.025340362068456336	0.0379151030322495
56405	0.025340362068456336	0.037919005448008046
56559	0.025340362068456336	0.03792860944523199
56938	0.025340362068456336	0.03795032613552466
57795	0.025340362068456336	0.03796456741900713
58357	0.025340362068456336	0.03796710145521398
58457	0.025340362068456336	0.03798967971781698
59348	0.025340362068456336	0.037989882440713524
59356	0.025340362068456336	0.03799545732036858
59576	0.025340362068456336	0.03801453861300613
60329	0.025340362068456336	0.03803496294483331
61135	0.025340362068456336	0.038056780996574245
61996	0.025340362068456336	0.03806309074672929
62245	0.025340362068456336	0.03810781648578011
64010	0.025340362068456336	0.038131915170107215
64961	0.025339623755943414	0.038140860057293065
65314	0.025339623755943414	0.03815451811449752
65853	0.025339623755943414	0.03816237339786186
66163	0.025339623755943414	0.038211329550958344
68095	0.025339623755943414	0.03822635594784562
68688	0.025339623755943414	0.03825947483609463
69995	0.025339623755943414	0.038267127402468924
