Position(bp)	Rate(cM/Mb)	Map(cM)
607	0.3374088184046543	6.511990195209828e-4
2537	0.3396680546941909	0.0012639601901893033
4341	0.4630326924780721	0.0014125936844747644
4662	0.5515120640264611	0.001418108805115029
4672	0.628518059124066	0.0017738500265792505
5238	0.9093795221641415	0.001983007316677003
5468	1.2526210094208678	0.002494076688520717
5876	1.2997991789964856	0.0027254409423820916
6054	1.3161897167833199	0.003467771942647884
6618	1.3164112105371961	0.0036020458861226777
6720	1.3192167980862939	0.004274846453146687
7230	4.44309087150409	0.004634736813738519
7311	5.120787927113788	0.004957346453146687
7374	5.2205339476093435	0.006794974402705176
7726	5.43427542009982	0.007615549991140249
7877	5.712102418711792	0.008678001041020643
8063	5.755736688225391	0.009921240165677327
8279	5.753078763178879	0.014356863892088243
9050	5.754629219456011	0.014857516634180916
9137	5.754481556953428	0.01572644334928088
9288	5.754481556953428	0.01615802946605239
9363	5.750125513127196	0.01910784385428664
9876	5.74990401937332	0.024788749025427482
10864	5.760978707067128	0.025981271617790378
11071	5.789625232568442	0.03637364891025073
12866	5.545465284545642	0.036789558806591655
12941	3.4246625911815953	0.03684435340805056
12957	0.881766634180916	0.03694399303771301
13070	0.8359174271285549	0.036968234643099736
13099	0.8322996958152447	0.03716881886979121
13340	0.8322996958152447	0.03734776330439149
13555	0.8322996958152447	0.03735026020347894
13558	0.8322996958152447	0.03739520438705296
13612	0.8321520333126606	0.03746427300581791
13695	0.8318567083074925	0.037623989493812945
13887	0.8315613833023243	0.037624821055196246
13888	0.8311922270458639	0.03764643205309944
13914	0.8311922270458639	0.037750331081480175
14039	0.8311922270458639	0.03778773473169724
14084	0.8311922270458639	0.0381675895794572
14541	0.8304539145329435	0.03861354333156139
15078	0.8290511207583947	0.03891448888839669
15441	0.8244735831782877	0.03909010176161366
15654	0.8185670830749239	0.0392456295073979
15844	0.8131035704793125	0.03931799572517056
15933	0.8065325891143204	0.039440588678715936
16085	0.8038008328165146	0.03950810794867252
16169	0.798115826467027	0.0404115750642332
17301	0.7980419952157348	0.04118567579959247
18271	0.8006999202622486	0.041528375365464706
18699	0.8010690765187088	0.04153558498715337
18708	0.8020288827855054	0.041873239146806074
19129	0.8115531142021796	0.04191625146185879
19182	0.82491657068604	0.041917901295000164
19184	0.8404949647086618	0.04250288579043739
19880	0.9445231977791559	0.042677622582026536
20065	1.2794955848911724	0.04283372104338326
20187	1.3706033489855585	0.04355328780160068
20712	1.5067481763680928	0.04437446555772129
21257	2.344437553527657	0.04620312684947286
22037	3.6872803520274062	0.047121259657127684
22286	3.4155813472726733	0.04755503848823131
22413	2.254437258202652	0.048109630053749165
22659	1.7861256312571985	0.04919023606065977
23264	1.383523817961667	0.049215139489383074
23282	1.0857623815008415	0.04979602236348602
23817	1.0272880304775405	0.05006825369156257
24082	1.0291338117598416	0.05007339936062137
24087	0.9941377986474115	0.05144431538495615
25466	1.0261067304568678	0.05154384773781046
25563	1.0714391187501846	0.05156420508106672
25582	1.1078379256371635	0.05156752859484363
25585	1.1451227075396473	0.05160875301231505
25621	1.1887569770532471	0.05169553227163994
25694	1.2275183839815715	0.05215094159209711
26065	1.294114172646998	0.052861410272880306
26614	1.3519978736599627	0.05307232194117126
