Position(bp)	Rate(cM/Mb)	Map(cM)
664	8.64416290127285	0.0035959717669295055
1080	8.591742712855497	0.008819751336345648
1688	8.577714775110008	0.009574590236555328
1776	8.559995274799919	0.010807229556126516
1920	8.551135524644872	0.0980288119075042
12120	8.53341602433478	0.11249295206875165
13815	8.990431469832549	0.11283458846460528
13853	9.073860783792563	0.11320661675674078
13894	8.472874398275302	0.11485035439000618
14088	8.13768051740941	0.1248190130238327
15313	41.90145004577538	0.1316489493812941
15476	145.9422344289891	0.13354619842887094
15489	147.88399633796993	0.13813060231534802
15520	151.6198576533475	0.14404377676382857
15559	163.32211098313695	0.25101975945778326
16214	165.55181477215675	0.568713692005552
18133	0.026246271521809753	0.5687161329088035
18226	0.026242579959245154	0.5687182848003601
18308	0.02624184164673223	0.5687187309116681
18325	0.025829863264522614	0.5687195316374294
18356	0.0258150970142642	0.5687268114947874
18638	0.0258150970142642	0.5687302965328843
18773	0.02580402232657039	0.5687311222615987
18805	0.02580402232657039	0.5687311738696433
18807	0.02580402232657039	0.568731225477688
18809	0.02580402232657039	0.5687327221109829
18867	0.02580402232657039	0.5687331349753402
18883	0.025805498951596235	0.5687331607808391
18884	0.025789256076311984	0.568733444462656
18895	0.025789256076311984	0.5687336249874485
18902	0.025789256076311984	0.5687363586485926
19008	0.025789256076311984	0.5687369775907385
19032	0.025789256076311984	0.5687407428221256
19178	0.025789256076311984	0.5687417486031126
19217	0.025789256076311984	0.5687424964915387
19246	0.025789256076311984	0.5687484280204363
19476	0.025789256076311984	0.5687544884956143
19711	0.025789256076311984	0.5687551848055283
19738	0.025789256076311984	0.5687552105947844
19739	0.02708056466140988	0.5687566729452761
19793	0.027463010543102687	0.5687609297119103
19948	0.12944094976521664	0.5687706377831426
20023	1.9052154395912704	0.5692926668135906
20297	3.24193024423378	0.5692991506740791
20299	5.260033667050589	0.5693149307750802
20302	19.91450341100381	0.5694344177955463
20308	7.91914001358495	0.5695452857557365
20322	8.999291219987596	0.5706072021196951
20440	5.517040252798204	0.570910639333599
20495	4.955775080476064	0.5710394894856914
20521	4.905643660848765	0.5710689233476565
20527	4.8405983284604694	0.5710979669376273
20533	4.763666164614158	0.5713266229135288
20581	4.3445999822805	0.5713309675135111
20582	3.9425888189953042	0.5714531877668999
20613	3.608280913144916	0.5716660763407755
20672	2.5184578128230113	0.5720740665064528
20834	2.5119606627093116	0.5722825592414577
20917	2.5087859189037536	0.5724230512529163
20973	2.5064971501136997	0.5727839868425326
21117	2.505832668852072	0.5729368426353326
