Position(bp)	Rate(cM/Mb)	Map(cM)
613	1.4079619621393344	8.447771772836007e-6
619	1.4078881308880422	0.001210784235551224
1473	3.9674699506807243	0.0013258408641209651
1502	48.38900209680754	0.02731073499010661
2039	34.67558548182275	0.02755346408847937
2046	10.98978175482118	0.028004045140427036
2087	0.7643749446265615	0.02840763511118986
2615	0.7643749446265615	0.028805110082395672
3135	0.7649655946368977	0.029873767018103417
4532	0.7649655946368977	0.03086210256637429
5824	0.76503942588819	0.0326752460057293
8194	0.7648917633856058	0.03482306207731608
11002	0.7649655946368977	0.03822868890463955
15454	0.5538672809426775	0.038892221907208875
16652	0.023871858480257527	0.03900124468488821
21219	0.023871858480257527	0.03900940886048846
21561	0.023871858480257527	0.03904366497740763
22996	0.023919110481084437	0.0390778453862851
24425	0.024040932045716314	0.03921074365863382
29953	0.05828903458255811	0.03922688972121319
30230	0.09533829479342017	0.03940069143262159
32053	0.10880511502908952	0.039414727292460344
32182	0.11811523581701663	0.040069203814122434
37723	0.11864682082631936	0.04027090340952718
39423	0.11866897020170698	0.040296417238120545
39638	0.11866897020170698	0.04116009000324857
46916	0.11866897020170698	0.041458779801246265
49433	0.11866897020170698	0.04179852906293375
52296	0.11902336020790882	0.04181566842680369
52440	0.11863943770119016	0.041895275489501185
53111	0.11863943770119016	0.0420362191414902
54299	0.11862467145093172	0.04230063353415433
56528	0.11862467145093172	0.04232483296713032
56732	0.11862467145093172	0.0424053791190455
57411	0.11862467145093172	0.04241759746020495
57514	0.11862467145093172	0.0430155844289891
62555	0.11862467145093172	0.04322163548329937
64292	0.11862467145093172	0.04345307221730013
66243	0.11862467145093172	0.04353089000177194
66899	0.11862467145093172	0.043659835019639104
67986	0.11862467145093172	0.043760072867015144
68831	0.11862467145093172	0.04385248148607542
69610	0.11862467145093172	0.04390681158559995
70068	0.11862467145093172	0.043987713611529485
70750	0.11862467145093172	0.04400776118100469
70919	0.11861728832580255	0.044017725033224056
71003	0.11861728832580255	0.044239539362393304
72873	0.11861728832580255	0.044240844152564886
72884	0.11861728832580255	0.04432672306931277
73608	0.11861728832580255	0.044355309835799286
73849	0.11861728832580255	0.044434546184400923
74517	0.11860990520067335	0.04455042806178198
75494	0.11860990520067335	0.04455932380467203
75569	0.11859513895041496	0.04460557590886269
75959	0.11859513895041496	0.045239585521691605
81305	0.11859513895041496	0.045554099830188106
83957	0.11855822332476891	0.04604967320368564
88137	0.1185286908242521	0.04680078951743892
94474	0.11849915832373528	0.04694986145861018
95732	0.11841056082218482	0.04756334657422992
100913	0.11839579457192641	0.047869518098992925
103499	0.1183736451965388	0.0480415150054635
104952	0.11829243082011755	0.048057247898762576
105085	0.11818906706830869	0.0482697518413514
106883	0.1179085083133989	0.04828496203892382
107012	0.11750981955642187	0.04864465959658603
110073	0.1446944862821535	0.048648711042201934
110101	0.11592983077877204	0.04873125308171642
110813	0.11557544077257023	0.04885780818936238
111908	0.11464516700629042	0.049610568355925685
118474	0.11183957945719265	0.04982418195268892
120384	0.10865745252650542	0.05013005268155103
123199	0.10190189303328313	0.05030889050382444
124954	0.09591417855349814	0.05080457497858892
130122	0.09581819792681846	0.05096142936859512
131759	0.09581081480168926	0.05104066491243612
132586	0.09580343167656007	0.051090482696907934
133106	0.09575913292578483	0.05141108427394346
136454	0.09571483417500959	0.051433194400637886
136685	0.09570745104988039	0.05159436574820588
138369	0.0956853016744928	0.05162938656861875
138735	0.09567791854936358	0.05177433861522104
140250	0.09724314107675495	0.051800399777029604
140518	0.10731372375299018	0.05182089669826642
140709	0.11973214022031246	0.05184663910841379
140924	0.14974454387052952	0.05188632141253948
141189	0.20994654617406458	0.05190122761731784
141260	0.2677637990608665	0.05234839316174948
142930	0.2704586397330262	0.05237625040164198
143033	0.2704586397330262	0.05264481583089688
144026	0.2704586397330262	0.0526572569283246
144072	0.2704586397330262	0.05293826345500721
145111	0.2704586397330262	0.05331798738519238
