Position(bp)	Rate(cM/Mb)	Map(cM)
1548	1.0493635746138623	0.0010315243938454268
2531	1.0493635746138623	0.001045166120315407
2544	1.0494374058651545	0.002136581022415168
3584	1.0494374058651545	0.0032878138566492425
4681	1.0494374058651545	0.003288863294055108
4682	1.0494374058651545	0.006206299282360238
7462	1.0494374058651545	0.013095855851864978
14027	1.0458935058031362	0.01310003942588819
14031	1.0384365494226395	0.013140538451315673
14070	1.0368122618942146	0.013178900505005758
14107	1.0351879743657895	0.01318821719677505
14116	1.0337851805912406	0.013191318552316823
14119	1.0334160243347805	0.013196485632438497
14124	1.0323823868166917	0.013230554251203447
14157	1.0310534242934348	0.013239833732022088
14166	1.0306104367856825	0.01325838471988423
14184	1.0338590118425326	0.013263554014943443
14189	1.037402911904551	0.013273928044062489
14199	60.809633501668586	0.013760405112075838
14207	45.67422698679897	0.013806079339062636
14208	29.184755323233222	0.013893633605032336
14211	1.630932341041316	0.014050203109772301
14307	1.5956410029237176	0.025506905510764594
21487	0.9458521603024126	0.027985038170756916
24107	0.9378783851628717	0.028624671229437994
24789	0.9361802663831548	0.02869769329021588
24867	0.9272466849768168	0.030169233779274086
26454	0.9275420099819852	0.03217736223088508
28619	2.325093765689141	0.03387235558607247
29348	2.567850919937391	0.034172794143705144
29465	2.589778801571129	0.03515691008830217
29845	2.5902956203301732	0.03548846792770443
29973	2.6019609580343164	0.03570963460913735
30058	169.05879920852897	0.06935233565163462
30257	63.314727858007736	0.07530392007028736
30351	61.93851333392398	0.07753370655030861
30387	58.583621275213375	0.0779437918992351
30394	54.86917102271049	0.07942525951684828
30421	54.07843832137266	0.08007420077670475
30433	52.46744041818021	0.08038900541921383
30439	50.967927704438736	0.08145933190100704
30460	48.79433566640086	0.08180089225067184
30467	46.2921945601134	0.08323595028203536
30498	17.17684061309471	0.08514257959008886
30609	16.7146569800065	0.08566073395646906
30640	16.055343905968517	0.08588550877115261
30654	15.534095271846667	0.08633599753403616
30683	15.378311331620448	0.08648978064735237
30693	15.306695017867163	0.08661223420749531
30701	15.087416201529782	0.08707994410974274
30732	14.953781636691177	0.08790240209976075
30787	14.930893948790644	0.08996286546469386
30925	14.931632261303564	0.09157548174891464
31033	14.94418357402321	0.09260663041552224
31102	14.953043324178259	0.09443090170107199
31224	14.95599657422994	0.09655465321461264
31366	14.955258261717018	0.09656960847287435
31367	14.955258261717018	0.09707808725377273
31401	14.95673488674286	0.09793062114231707
31458	14.95673488674286	0.09966560238917924
31574	14.95673488674286	0.10169971833377627
31710	14.95673488674286	0.10297104079914941
31795	14.955258261717018	0.10380853526180557
31851	14.954519949204096	0.10512453301733553
31939	14.953781636691177	0.10542360865006935
31959	14.953781636691177	0.11083687760255155
32321	14.978884262130476	0.11431197875136583
32553	15.092584389120224	0.11479494145181768
32585	15.101444139275273	0.11491575300493188
32593	15.144266265024658	0.11530950392782252
32619	15.125070139688727	0.11543050448894003
